caseId,n,slice,intent,case,semanticQueryIsFallback,semanticQuery,verdict,expectedReask,outcome,causeAxes,blockingAxes,expansionReason,latencyMs,unionVerdict,unionOutcome,unionMappedLegCount,unionCategoryExpanded,unionFiltersCategory,unionExpansionReason,unionBlockingAxes,unionStageLatencyMs,unionStageError
under-br-0003,7,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,2581,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,0,blocking_rating,recommend,2,False,무엇이든 평점이 3.5 이상인 상품,False,False,correctReject,,,,2015,False,correctReject,0,False,,,filters.rating_min;semanticQueryIsFallback,2,
under-br-0004,1,blocking_rating,recommend,2,False,rating 3.5 and above,False,False,correctReject,,,,3526,False,correctReject,0,False,,,filters.rating_min;semanticQueryIsFallback,2,
under-br-0004,2,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,29116,False,correctReject,0,False,,,filters.rating_min,2574,
under-br-0004,3,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,7707,False,correctReject,0,False,,,filters.rating_min,876,
under-br-0004,4,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,5718,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,5,blocking_rating,recommend,2,False,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,3137,False,correctReject,0,False,,,filters.rating_min;semanticQueryIsFallback,1232,
under-br-0004,6,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,1831,False,correctReject,0,False,,,filters.rating_min,2,
under-br-0004,7,blocking_rating,recommend,2,False,평점 이상 3.5인 상품,False,False,correctReject,,,,3981,False,correctReject,0,False,,,filters.rating_min;semanticQueryIsFallback,1781,
under-cbs-0001,0,constraint_budget_set,recommend,3,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,no_legs,31059,False,miss,2,False,세제/방향/살충 > 세탁세제,no_legs,categoryLegs;filters.category,3968,
under-cbs-0001,1,constraint_budget_set,recommend,3,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,no_legs,7702,False,miss,2,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category,4134,
under-cbs-0001,2,constraint_budget_set,recommend,3,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,no_legs,4941,False,miss,1,False,주방잡화 > 냄비/컵/수저받침,no_legs,categoryLegs;filters.category,3231,
under-cbs-0001,3,constraint_budget_set,recommend,3,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,no_legs,3913,False,miss,2,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category,1969,
under-cbs-0001,4,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,1917,True,hit,0,False,,,,1,
under-cbs-0001,5,constraint_budget_set,recommend,3,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,no_legs,3900,False,miss,1,False,주방용품 > 냄비,no_legs,categoryLegs;filters.category,1835,
under-cbs-0001,6,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,3366,True,hit,0,False,,,,2,
under-cbs-0001,7,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,3439,True,hit,0,False,,,,1571,
under-cbs-0002,0,constraint_budget_set,recommend,2,True,총 8만원으로 세트 구성해줘,True,True,hit,,,,3640,True,hit,0,False,,,,1619,
under-cbs-0002,1,constraint_budget_set,recommend,2,True,총 8만원으로 세트 구성해줘,True,True,hit,,,,3170,True,hit,0,False,,,,937,
under-cbs-0002,2,constraint_budget_set,recommend,3,True,총 8만원으로 세트 구성해줘,True,True,hit,,,no_legs,5452,False,miss,8,True,,no_legs,categoryLegs,3282,
under-cbs-0002,3,constraint_budget_set,recommend,3,True,총 8만원으로 세트 구성해줘,True,True,hit,,,no_legs,32652,False,miss,8,True,,no_legs,categoryLegs,8178,
under-cbs-0002,4,constraint_budget_set,recommend,3,True,총 8만원으로 세트 구성해줘,True,True,hit,,,no_legs,6708,False,miss,1,False,주방용품 > 냄비,no_legs,categoryLegs;filters.category,4947,
under-cbs-0002,5,constraint_budget_set,recommend,2,True,총 8만원으로 세트 구성해줘,True,True,hit,,,,3226,True,hit,0,False,,,,1272,
under-cbs-0002,6,constraint_budget_set,recommend,2,True,총 8만원으로 세트 구성해줘,True,True,hit,,,,8623,True,hit,0,False,,,,183,
under-cbs-0002,7,constraint_budget_set,recommend,3,True,총 8만원으로 세트 구성해줘,True,True,hit,,,no_legs,4550,False,miss,8,True,,no_legs,categoryLegs,2135,
under-cbs-0003,0,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,6394,False,miss,8,True,,no_legs,categoryLegs,4428,
under-cbs-0003,1,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,3627,False,miss,1,False,문구/사무용품 > 문구용품,no_legs,categoryLegs;filters.category,1765,
under-cbs-0003,2,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,27777,False,miss,8,True,,no_legs,categoryLegs,25811,
under-cbs-0003,3,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,9450,False,miss,2,False,주방잡화 > 일회용식기/도시락,no_legs,categoryLegs;filters.category,7317,
under-cbs-0003,4,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,6838,False,miss,8,True,,no_legs,categoryLegs,4423,
under-cbs-0003,5,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,8964,False,miss,2,False,수납가구 > 수납장,no_legs,categoryLegs;filters.category,3223,
under-cbs-0003,6,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,13665,False,miss,2,False,주방잡화 > 일회용식기/도시락,no_legs,categoryLegs;filters.category,10395,
under-cbs-0003,7,constraint_budget_set,recommend,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,3514,False,miss,8,True,,no_legs,categoryLegs,1824,
under-cp-0001,0,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,3170,True,hit,0,False,,,,1206,
under-cp-0001,1,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,3627,True,hit,0,False,,,,1634,
under-cp-0001,2,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,1958,True,hit,0,False,,,,1,
under-cp-0001,3,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,32524,True,hit,0,False,,,,6625,
under-cp-0001,4,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,6714,True,hit,0,False,,,,3687,
under-cp-0001,5,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,3222,True,hit,0,False,,,,993,
under-cp-0001,6,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,1905,True,hit,0,False,,,,2,
under-cp-0001,7,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,1836,True,hit,0,False,,,,2,
under-cp-0002,0,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,27772,True,hit,0,False,,,,24908,
under-cp-0002,1,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,9453,True,hit,0,False,,,,6651,
under-cp-0002,2,constraint_price,recommend,2,False,10만원 이내에서 뭐든 괜찮아,False,True,miss,multiple,categoryQueries;semanticQueryIsFallback,,7182,False,miss,8,True,,,categoryLegs;categoryQueries;semanticQueryIsFallback,4052,
under-cp-0002,3,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,1699,True,hit,0,False,,,,2,
under-cp-0002,4,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,1900,True,hit,0,False,,,,1,
under-cp-0002,5,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,5020,True,hit,0,False,,,,2492,
under-cp-0002,6,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,4565,True,hit,0,False,,,,1789,
under-cp-0002,7,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,9106,True,hit,0,False,,,,6840,
under-cp-0003,0,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,4971,True,hit,0,False,,,,2,
under-cp-0003,1,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,4462,True,hit,0,False,,,,2132,
under-cp-0003,2,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,9101,True,hit,0,False,,,,7420,
under-cp-0003,3,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,3514,True,hit,0,False,,,,1784,
under-cp-0003,4,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,2140,True,hit,0,False,,,,1,
under-cp-0003,5,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,False,True,miss,filters.attrConditions,filters.attrConditions,,17259,False,miss,0,False,,,filters.attrConditions,1690,
under-cp-0003,6,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,False,True,miss,filters.attrConditions,filters.attrConditions,,8481,False,miss,0,False,,,filters.attrConditions,347,
under-cp-0003,7,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,5508,True,hit,0,False,,,,1642,
under-cp-0004,0,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,9109,True,hit,0,False,,,,7068,
under-cp-0004,1,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,3517,True,hit,0,False,,,,1499,
under-cp-0004,2,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,19390,True,hit,0,False,,,,3205,
under-cp-0004,3,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,8478,True,hit,0,False,,,,3096,
under-cp-0004,4,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,5511,True,hit,0,False,,,,2908,
under-cp-0004,5,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2631,True,hit,0,False,,,,333,
under-cp-0004,6,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2089,True,hit,0,False,,,,48,
under-cp-0004,7,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2991,True,hit,0,False,,,,1150,
under-mg-0001,0,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,3510,False,correctReject,0,False,,,,1778,
under-mg-0001,1,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,2072,False,correctReject,0,False,,,,1,
under-mg-0001,2,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,17323,False,correctReject,0,False,,,,1784,
under-mg-0001,3,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,8480,False,correctReject,0,False,,,,1629,
under-mg-0001,4,multiturn_gate,recommend,2,False,더 싼 상품,False,False,correctReject,,,,5504,False,correctReject,8,True,,,categoryLegs;categoryQueries;semanticQueryIsFallback,3058,
under-mg-0001,5,multiturn_gate,recommend,2,False,더 싼 상품,False,False,correctReject,,,,2631,False,correctReject,8,True,,,categoryLegs;categoryQueries;filters.keyword;semanticQueryIsFallback,362,
under-mg-0001,6,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,2089,False,correctReject,0,False,,,filters.keyword,261,
under-mg-0001,7,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,6434,False,correctReject,0,False,,,,4224,
under-mg-0002,0,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,19397,False,correctReject,1,False,클렌징/필링 > 클렌징폼,no_legs,categoryLegs;filters.category,15628,
under-mg-0002,1,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,8478,False,correctReject,8,True,,no_legs,categoryLegs,6467,
under-mg-0002,2,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,5132,False,correctReject,8,True,,no_legs,categoryLegs,3500,
under-mg-0002,3,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,5095,False,correctReject,8,True,,no_legs,categoryLegs;filters.keyword,1565,
under-mg-0002,4,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,6433,False,correctReject,3,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category,4439,
under-mg-0002,5,multiturn_gate,recommend,3,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,no_legs,32048,False,correctReject,1,False,세제/방향/살충 > 청소세제/세정제,no_legs,categoryLegs;filters.category,23379,
