caseId,n,slice,intent,case,semanticQueryIsFallback,semanticQuery,verdict,expectedReask,outcome,causeAxes,blockingAxes,expansionReason,latencyMs,unionVerdict,unionOutcome,unionMappedLegCount,unionCategoryExpanded,unionFiltersCategory,unionExpansionReason,unionBlockingAxes,unionStageLatencyMs,unionStageError
buy-under-0003,4,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,3490,True,hit,0,False,,,,1261,
buy-under-0003,5,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2604,True,hit,0,False,,,,264,
buy-under-0003,6,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,2784,True,hit,0,False,,,,2,
buy-under-0003,7,constraint_price,recommend,2,True,5만원 이하로 아무거나 추천해줘,True,True,hit,,,,4127,True,hit,0,False,,,,2230,
buy-under-0004,0,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,5345,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,2093,
buy-under-0004,1,what_axis,recommend,1,False,이어폰 무선 블루투스 이어버드,False,False,correctReject,,,,3539,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,427,
buy-under-0004,2,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,4110,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,1587,
buy-under-0004,3,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,5127,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,2587,
buy-under-0004,4,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,2681,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,411,
buy-under-0004,5,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,2474,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,403,
buy-under-0004,6,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,4437,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,2313,
buy-under-0004,7,what_axis,recommend,1,False,이어폰 무선 블루투스 이어폰,False,False,correctReject,,,,2718,False,correctReject,1,False,음향가전 > 이어폰,,categoryLegs;categoryQueries;filters.category;semanticQueryIsFallback,395,
buy-under-0005,0,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2717,False,correctReject,0,False,,,filters.brand;semanticQueryIsFallback,277,
buy-under-0005,1,what_axis,recommend,2,True,삼성 제품 아무거나,False,False,correctReject,,,,4267,False,correctReject,0,False,,,filters.brand,717,
buy-under-0005,2,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2763,False,correctReject,0,False,,,filters.brand;semanticQueryIsFallback,267,
buy-under-0005,3,what_axis,recommend,2,False,삼성 브랜드 상품,False,False,correctReject,,,,25353,False,correctReject,0,False,,,filters.brand;semanticQueryIsFallback,1,
buy-under-0005,4,what_axis,recommend,2,True,삼성 제품 아무거나,False,False,correctReject,,,,7135,False,correctReject,0,False,,,filters.brand,1,
buy-under-0005,5,what_axis,recommend,2,False,삼성 제품,False,False,correctReject,,,,2356,False,correctReject,0,False,,,filters.brand;semanticQueryIsFallback,1,
buy-under-0005,6,what_axis,recommend,2,True,삼성 제품 아무거나,False,False,correctReject,,,,3258,False,correctReject,0,False,,,filters.brand,1,
buy-under-0005,7,what_axis,recommend,2,True,삼성 제품 아무거나,False,False,correctReject,,,,4324,False,correctReject,0,False,,,filters.brand,1,
buy-under-0006,0,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2643,False,correctReject,0,False,,,,1,
buy-under-0006,1,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,4389,False,correctReject,0,False,,,,1321,
buy-under-0006,2,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,24985,False,correctReject,0,False,,,,1,
buy-under-0006,3,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,6000,False,correctReject,0,False,,,,263,
buy-under-0006,4,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,4273,False,correctReject,0,False,,,,1,
buy-under-0006,5,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,2972,False,correctReject,0,False,,,,3,
buy-under-0006,6,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,4661,False,correctReject,0,False,,,,1,
buy-under-0006,7,multiturn_gate,recommend,2,True,그중에 5만원 이하,False,False,correctReject,,,,3472,False,correctReject,0,False,,,,1,
buy-under-0007,0,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,6712,False,correctReject,0,False,,,filters.rating_min,998,
buy-under-0007,1,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,2438,False,correctReject,0,False,,,filters.rating_min,1,
buy-under-0007,2,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,4150,False,correctReject,0,False,,,filters.rating_min,2,
buy-under-0007,3,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,2814,False,correctReject,0,False,,,filters.rating_min,1,
buy-under-0007,4,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,2589,False,correctReject,0,False,,,filters.rating_min,1,
buy-under-0007,5,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,2325,False,correctReject,0,False,,,filters.rating_min,1,
buy-under-0007,6,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,2164,False,correctReject,0,False,,,filters.rating_min,2,
buy-under-0007,7,blocking_rating,recommend,2,True,평점 4 이상 아무거나,False,False,correctReject,,,,4711,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,0,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,3251,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,1,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,3015,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,2,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2122,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,3,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,3786,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,4,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,4139,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,5,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2757,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0001,6,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2869,False,correctReject,0,False,,,filters.rating_min,2,
under-br-0001,7,blocking_rating,recommend,2,True,별점 4.5 이상인 거 아무거나 보여줘,False,False,correctReject,,,,2487,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,0,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,2948,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,1,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,2493,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,2,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,4123,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,3,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,2199,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,4,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,2952,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,5,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,2512,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,6,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,24879,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0002,7,blocking_rating,recommend,2,True,평점 4점대 이상으로만 보여줘,False,False,correctReject,,,,5868,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,0,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,1740,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,1,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,4314,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,2,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,2646,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,3,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,2732,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,4,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,2900,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,5,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,24323,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,6,blocking_rating,recommend,2,True,리뷰 평점 4 넘는 것만 아무거나,False,False,correctReject,,,,6777,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0003,7,blocking_rating,recommend,2,False,평점이 높은 상품,False,False,correctReject,,,,5750,False,correctReject,0,False,,,filters.rating_min;semanticQueryIsFallback,2551,
under-br-0004,0,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,3256,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,1,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,3931,False,correctReject,0,False,,,filters.rating_min,3,
under-br-0004,2,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,24416,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,3,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,6092,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,4,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,3241,False,correctReject,0,False,,,filters.rating_min,2,
under-br-0004,5,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,4439,False,correctReject,0,False,,,filters.rating_min,286,
under-br-0004,6,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,2859,False,correctReject,0,False,,,filters.rating_min,1,
under-br-0004,7,blocking_rating,recommend,2,True,평점 3.5 이상이면 뭐든 좋아,False,False,correctReject,,,,2931,False,correctReject,0,False,,,filters.rating_min,738,
under-cbs-0001,0,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,3429,True,hit,0,False,,,,1,
under-cbs-0001,1,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,5416,True,hit,0,False,,,,1,
under-cbs-0001,2,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,20889,True,hit,0,False,,,,3,
under-cbs-0001,3,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,7154,True,hit,0,False,,,,1,
under-cbs-0001,4,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,5253,True,hit,0,False,,,,2290,
under-cbs-0001,5,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,2426,True,hit,0,False,,,,2,
under-cbs-0001,6,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,4572,True,hit,0,False,,,,1,
under-cbs-0001,7,constraint_budget_set,recommend,2,True,10만원 안에서 전부 챙겨줄 수 있어?,True,True,hit,,,,8172,True,hit,0,False,,,,4842,
under-cbs-0002,0,constraint_budget_set,recommend,3,False,총 8만원 예산으로 구성하는 상품 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,7142,False,miss,8,True,,no_legs,categoryLegs;semanticQueryIsFallback,3399,
under-cbs-0002,1,constraint_budget_set,recommend,3,False,총 예산 8만원으로 구성하는 실용적인 상품 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,5798,False,miss,1,False,생활가전 > 청소기,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,2372,
under-cbs-0002,2,constraint_budget_set,recommend,3,False,8만원 예산으로 구성하는 실용적인 상품 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,7227,False,miss,5,True,,no_legs,categoryLegs;semanticQueryIsFallback,4079,
under-cbs-0002,3,constraint_budget_set,recommend,3,False,8만원 예산에 맞춘 상품 세트 구성,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,5142,False,miss,1,False,주방용품 > 냄비,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,1647,
under-cbs-0002,4,constraint_budget_set,recommend,2,False,예산에 맞는 상품 세트 구성,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,27927,False,miss,0,False,,,semanticQueryIsFallback,21940,
under-cbs-0002,5,constraint_budget_set,recommend,3,False,여러 상품으로 구성된 세트,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,9909,False,miss,1,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,6945,
under-cbs-0002,6,constraint_budget_set,recommend,3,False,8만원 예산에 맞춘 세트 상품 구성,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,8446,False,miss,3,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,4252,
under-cbs-0002,7,constraint_budget_set,recommend,3,False,총 8만원 예산에 맞춘 상품 세트 구성,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,5309,False,miss,1,False,욕실용품 > 수건/타월,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,2086,
under-cbs-0003,0,constraint_budget_set,cart_add,2,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,,3407,True,hit,0,False,,,,1,
under-cbs-0003,1,constraint_budget_set,cart_add,2,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,,3480,True,hit,0,False,,,,1,
under-cbs-0003,2,constraint_budget_set,cart_add,3,False,예산에 맞춘 다양한 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,8283,False,miss,8,True,,no_legs,categoryLegs;semanticQueryIsFallback,4884,
under-cbs-0003,3,constraint_budget_set,cart_add,3,False,예산에 맞는 다양한 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,no_legs,6424,False,miss,2,False,수납가구 > 수납장,no_legs,categoryLegs;filters.category;semanticQueryIsFallback,2685,
under-cbs-0003,4,constraint_budget_set,cart_add,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,24493,False,miss,1,False,주방용품 > 냄비,no_legs,categoryLegs;filters.category,22042,
under-cbs-0003,5,constraint_budget_set,cart_add,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,8250,False,miss,4,True,,no_legs,categoryLegs,5421,
under-cbs-0003,6,constraint_budget_set,cart_add,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,7827,False,miss,1,False,주방잡화 > 냄비/컵/수저받침,no_legs,categoryLegs;filters.category,3503,
under-cbs-0003,7,constraint_budget_set,cart_add,3,True,예산 6만원 다 써서 이것저것 담아줘,True,True,hit,,,no_legs,5343,False,miss,2,False,주방용품 > 냄비,no_legs,categoryLegs;filters.category,2480,
under-cp-0001,0,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,2179,True,hit,0,False,,,,1,
under-cp-0001,1,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,5050,True,hit,0,False,,,,2777,
under-cp-0001,2,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,2151,True,hit,0,False,,,,35,
under-cp-0001,3,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,2991,True,hit,0,False,,,,1015,
under-cp-0001,4,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,3430,True,hit,0,False,,,,1233,
under-cp-0001,5,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,2113,True,hit,0,False,,,,1,
under-cp-0001,6,constraint_price,recommend,2,True,3만원 이상으로 아무거나 보여줄래?,True,True,hit,,,,22386,True,hit,0,False,,,,19199,
under-cp-0001,7,constraint_price,recommend,2,False,다양한 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,9911,False,miss,0,False,,,semanticQueryIsFallback,2015,
under-cp-0002,0,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,3339,True,hit,0,False,,,,1,
under-cp-0002,1,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,3088,True,hit,0,False,,,,192,
under-cp-0002,2,constraint_price,recommend,2,False,다양한 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,24494,False,miss,0,False,,,semanticQueryIsFallback,20260,
under-cp-0002,3,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,2495,True,hit,0,False,,,,1,
under-cp-0002,4,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,7415,True,hit,0,False,,,,2350,
under-cp-0002,5,constraint_price,recommend,2,False,다양한 상품,False,True,miss,semanticQueryIsFallback,semanticQueryIsFallback,,6164,False,miss,0,False,,,semanticQueryIsFallback,2161,
under-cp-0002,6,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,5343,True,hit,0,False,,,,2430,
under-cp-0002,7,constraint_price,recommend,2,True,10만원 이내에서 뭐든 괜찮아,True,True,hit,,,,3194,True,hit,0,False,,,,1,
under-cp-0003,0,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,2605,True,hit,0,False,,,,2,
under-cp-0003,1,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,5837,True,hit,0,False,,,,3498,
under-cp-0003,2,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,3065,True,hit,0,False,,,,938,
under-cp-0003,3,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,2244,True,hit,0,False,,,,183,
under-cp-0003,4,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,1920,True,hit,0,False,,,,1,
under-cp-0003,5,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,1867,True,hit,0,False,,,,1,
under-cp-0003,6,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,2228,True,hit,0,False,,,,1,
under-cp-0003,7,constraint_price,recommend,2,True,2만원에서 5만원 사이로 아무거나,True,True,hit,,,,1984,True,hit,0,False,,,,1,
under-cp-0004,0,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2253,True,hit,0,False,,,,65,
under-cp-0004,1,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2226,True,hit,0,False,,,,1,
under-cp-0004,2,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,3231,True,hit,0,False,,,,1,
under-cp-0004,3,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2219,True,hit,0,False,,,,1,
under-cp-0004,4,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,2871,True,hit,0,False,,,,1,
under-cp-0004,5,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,3558,True,hit,0,False,,,,1395,
under-cp-0004,6,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,1935,True,hit,0,False,,,,1,
under-cp-0004,7,constraint_price,recommend,2,True,가격대 6만원 밑으로 아무거나 있어?,True,True,hit,,,,22469,True,hit,0,False,,,,1,
under-mg-0001,0,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,3016,False,correctReject,0,False,,,,1,
under-mg-0001,1,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,4164,False,correctReject,0,False,,,,1,
under-mg-0001,2,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,3124,False,correctReject,0,False,,,,1,
under-mg-0001,3,multiturn_gate,recommend,2,False,저렴한 상품,False,False,correctReject,,,,3886,False,correctReject,0,False,,,semanticQueryIsFallback,1,
under-mg-0001,4,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,23686,False,correctReject,0,False,,,,10,
under-mg-0001,5,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,11412,False,correctReject,0,False,,,,3129,
under-mg-0001,6,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,8683,False,correctReject,0,False,,,,5807,
under-mg-0001,7,multiturn_gate,recommend,2,True,거기서 더 싼 걸로 하나 줘,False,False,correctReject,,,,7515,False,correctReject,0,False,,,,3830,
under-mg-0002,0,multiturn_gate,recommend,2,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,,2940,False,correctReject,0,False,,,filters.keyword,2,
under-mg-0002,1,multiturn_gate,recommend,2,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,,4046,False,correctReject,0,False,,,,1,
under-mg-0002,2,multiturn_gate,recommend,2,True,이전 목록 중에 저렴한 쪽으로,False,False,correctReject,,,,3687,False,correctReject,0,False,,,filters.keyword,1,
